row ID,row m/z,row retention time,Aludoviciana_pipe-APW.raw filtered Peak height,AmericanSpirit_pipe-APW.raw filtered Peak height,Auvaursi_pipe-APW.raw filtered Peak height,Blank_pipe-APW.raw filtered Peak height,Ceramic_Pipe_1-APW.raw filtered Peak height,Csericea_pipe-APW.raw filtered Peak height,Gshallon_pipe-APW.raw filtered Peak height,Linflata_pipe-APW.raw filtered Peak height,Nattenuata_pipe-APW.raw filtered Peak height,Nglauca_pipe-APW.raw filtered Peak height,Nobtusifolia_pipe-APW.raw filtered Peak height,Nquadrivalvis_pipe-APW.raw filtered Peak height,Nrustica_pipe-APW.raw filtered Peak height,Ntabacum_pipe-APW.raw filtered Peak height,Rglabra_pipe-APW.raw filtered Peak height,Ssonomensis_pipe-APW.raw filtered Peak height,Tbrevifolia_pipe-APW.raw filtered Peak height,Vthapsus_pipe-APW.raw filtered Peak height
3251,240.1872559,3.50632,0,0,0,0,0,0,0,2188,0,0,0,0,0,0,0,0,0,0
3252,339.2219543,9.715635,0,0,0,0,0,0,0,2186,0,0,3002,0,0,0,0,0,0,0
3253,195.1269073,5.366635,0,0,0,0,0,0,0,2167,0,0,0,0,0,0,0,2339,0,0
3254,163.1125183,3.03449,0,0,0,0,0,0,0,2165,0,0,0,0,0,0,0,0,0,5050
3255,295.1616516,6.73787,0,0,0,0,0,0,0,2162,0,0,0,0,0,0,0,0,0,0
3256,218.9044189,0.7405,0,0,0,0,0,0,0,2160,0,0,0,0,0,0,0,2539,0,0
3257,137.0976563,1.888865,0,0,0,0,0,0,0,2135,0,0,0,0,0,0,0,0,0,5660
3258,167.1342163,3.891065,0,0,0,0,0,0,0,2130,0,0,0,0,0,0,2062,0,0,0
3259,181.1108246,4.016925,0,0,0,0,0,0,0,2127,0,0,0,0,0,0,0,2016,0,0
3260,236.8995361,0.681127667,0,0,0,0,0,0,0,2114,0,0,0,2093,2276,0,0,0,0,0
3261,290.1808167,5.99888,0,0,0,0,0,0,0,2112,0,0,0,0,0,0,0,0,0,0
3262,311.1664124,6.30028,0,0,0,0,0,0,0,2108,0,0,0,0,0,0,0,0,0,0
3263,367.182312,10.6278,0,0,0,0,0,0,0,2105,0,0,0,0,0,0,0,0,0,0
3264,454.7925873,0.761617,0,0,0,0,0,0,0,2097,0,0,0,0,0,0,0,0,0,0
3265,430.2594299,11.12785,0,0,0,0,0,0,0,2083,0,0,0,0,0,2438,0,0,0,0
3266,438.2320862,8.48102,0,0,0,0,0,0,0,2079,0,0,0,0,0,0,0,0,0,0
3267,353.1580505,9.2936,0,0,0,0,0,0,0,2070,0,0,0,0,0,0,0,0,0,0
3268,402.2416992,8.80363,0,0,0,0,0,0,0,2069,0,0,0,0,0,0,0,0,0,0
3269,410.8757324,0.604317,0,0,0,0,0,0,0,2067,0,0,0,0,0,0,0,0,0,0
3270,543.3105469,11.8485,0,0,0,0,0,0,0,2060,0,0,0,0,0,0,0,2251,0,0
3271,209.1426163,7.9801525,0,0,0,0,0,0,0,2058,0,0,2184,0,0,0,0,3583,3092,0
3272,147.081131,2.67053,0,0,0,0,0,0,0,2055,0,0,0,0,0,0,0,0,0,0
3273,254.1303406,5.72653,0,0,0,0,0,0,0,2054,0,0,0,0,0,0,0,0,0,0
3274,175.1107178,4.2455,0,0,0,0,0,0,0,2046,0,0,0,0,0,0,0,0,0,0
3275,417.199646,11.1073,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0,0
3276,543.3309326,11.85375,0,0,0,0,0,0,0,2038,0,0,0,0,0,0,0,2576,0,0
3277,330.301239,10.3788,0,0,0,0,0,0,0,2034,0,0,0,0,0,0,0,0,0,0
3278,161.095108,3.520415,0,0,0,0,0,0,0,2032,0,0,0,0,0,0,0,2129,0,0
3279,243.1186066,8.92933,0,0,0,0,0,0,0,2030,0,0,0,0,0,0,0,0,0,0
3280,288.1840515,6.46788,0,0,0,0,0,0,0,2024,0,0,0,0,0,0,0,0,0,0
3281,233.103241,6.8842,0,0,0,0,0,0,0,2019,0,0,0,0,0,0,2008,0,0,0
3282,243.1152039,3.52583,0,0,0,0,0,0,0,2012,0,0,0,0,0,0,0,0,0,2840
3283,231.1369425,4.533133333,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,2446,0,0,2215
3284,237.1257782,6.26887,0,0,0,0,0,0,0,2004,0,0,0,0,0,0,0,0,0,0
3285,184.0717926,5.1416,0,0,0,0,0,0,0,2002,0,0,0,0,0,0,0,0,0,0
3286,432.2854614,11.47791429,0,0,0,0,0,0,0,0,83618,47749,38112,37332,86667,12038,0,17425,0,0
3287,497.3403931,9.457076667,0,0,0,0,0,0,0,0,82835,0,0,0,294918,50686,0,0,0,0
3288,497.3403931,10.9833,0,0,0,0,0,0,0,0,22104,0,0,0,4912,13010,0,0,0,0
3289,673.2612305,11.3474,0,0,0,0,0,0,0,0,18561,0,0,0,0,0,0,0,0,0
3290,244.1474152,10.7946,0,0,0,0,0,0,0,0,17845,0,0,0,0,0,0,0,0,0
3291,475.3614502,11.74536667,0,0,0,0,0,0,0,0,17531,0,0,2213,66144,0,0,0,0,0
3292,673.2498779,11.3578,0,0,0,0,0,0,0,0,16224,0,0,0,0,0,0,0,0,0
3293,277.1469727,10.6374,0,0,0,0,0,0,0,0,14330,0,0,0,0,0,0,0,0,0
3294,505.3056946,11.92056667,0,0,0,0,0,0,0,0,12488,20766,10005,0,0,0,0,0,0,0
3295,687.2645874,11.87993333,0,0,0,0,0,0,0,0,11870,0,2401,2595,0,0,0,0,0,0
3296,687.276001,11.87296667,0,0,0,0,0,0,0,0,11534,0,2652,3704,0,0,0,0,0,0
3297,645.265564,11.5545,0,0,0,0,0,0,0,0,9340,0,0,0,0,0,0,0,0,0
3298,631.2493896,10.9726,0,0,0,0,0,0,0,0,8815,0,0,0,0,0,0,0,0,0
3299,645.2544556,11.5254,0,0,0,0,0,0,0,0,8685,0,0,0,0,0,0,0,0,0
3300,395.3206177,11.86574,0,0,0,0,0,0,0,0,8563,0,3376,3815,3543,0,0,0,0,2374
3301,673.2385254,11.3578,0,0,0,0,0,0,0,0,8403,0,0,0,0,0,0,0,0,0
3302,673.272522,11.3474,0,0,0,0,0,0,0,0,8358,0,0,0,0,0,0,0,0,0
3303,473.3159027,11.6238,0,0,0,0,0,0,0,0,7856,0,2067,0,2340,0,0,0,0,0
3304,659.2787476,12.0561,0,0,0,0,0,0,0,0,7607,0,3112,0,0,0,0,0,0,0
3305,447.2790527,11.72555,0,0,0,0,0,0,0,0,7145,0,0,0,0,0,0,0,0,3938
3306,459.3201497,11.46173333,0,0,0,0,0,0,0,0,7013,3109,0,2489,2777,0,0,3786,0,3315
3307,631.2384033,10.9726,0,0,0,0,0,0,0,0,6908,0,0,0,0,0,0,0,0,0
3308,687.2530518,11.8689,0,0,0,0,0,0,0,0,6824,0,0,0,0,0,0,0,0,0
3309,395.3206177,11.8268,0,0,0,0,0,0,0,0,6697,0,0,0,0,0,0,0,0,0
3310,533.274353,12.04565,0,0,0,0,0,0,0,0,6697,0,3331,0,0,0,0,0,0,0
3311,533.2642822,12.04565,0,0,0,0,0,0,0,0,6581,0,2408,0,0,0,0,0,0,0
3312,455.1882935,11.7221,0,0,0,0,0,0,0,0,6311,0,0,0,0,0,0,0,0,0
3313,443.2355347,11.544,0,0,0,0,0,0,0,0,6219,0,0,0,0,0,0,0,0,0
3314,446.3102722,11.55906667,0,0,0,0,0,0,0,0,6089,0,0,0,4565,0,0,0,0,3034
3315,457.2674561,12.0561,0,0,0,0,0,0,0,0,6021,0,2260,0,0,0,0,0,0,0
3316,687.2874756,11.87415,0,0,0,0,0,0,0,0,6013,0,0,2947,0,0,0,0,0,0
3317,432.2854614,11.515,0,0,0,0,0,0,0,0,6006,0,0,0,0,0,0,0,0,0
3318,475.3773092,10.40903333,0,0,0,0,0,0,0,0,5956,0,0,3126,0,4373,0,0,0,0
3319,499.3379822,11.44455,0,0,0,0,0,0,0,0,5814,0,0,0,5323,0,0,0,0,0
3320,631.2603149,10.9726,0,0,0,0,0,0,0,0,5792,0,0,0,0,0,0,0,0,0
3321,645.2766724,11.5545,0,0,0,0,0,0,0,0,5726,0,0,0,0,0,0,0,0,0
3322,475.3582764,12.02716667,0,0,0,0,0,0,0,0,5505,2610,0,0,3176,0,0,0,0,0
3323,659.289917,12.0561,0,0,0,0,0,0,0,0,5502,0,2939,0,0,0,0,0,0,0
3324,475.3360596,10.388,0,0,0,0,0,0,0,0,5499,0,0,0,0,0,0,0,0,0
3325,659.2675171,12.0561,0,0,0,0,0,0,0,0,5419,0,2254,0,0,0,0,0,0,0
3326,435.321991,11.97083333,0,0,0,0,0,0,0,0,5393,0,5802,3347,0,0,0,0,0,0
3327,668.2981567,11.3474,0,0,0,0,0,0,0,0,5385,0,0,0,0,0,0,0,0,0
3328,441.1794128,10.8993,0,0,0,0,0,0,0,0,5359,0,0,0,0,0,0,0,0,0
3329,483.2102356,11.8689,0,0,0,0,0,0,0,0,5349,0,0,0,0,0,0,0,0,0
3330,645.265564,11.8164,0,0,0,0,0,0,0,0,5285,0,0,0,0,0,0,0,0,0
3331,500.3431396,10.0131,0,0,0,0,0,0,0,0,5172,0,0,0,0,0,0,0,0,0
3332,358.3448792,12.049575,0,0,0,0,0,0,0,0,5121,0,2019,0,3013,2452,0,0,0,0
3333,500.3431396,10.0026,0,0,0,0,0,0,0,0,5006,0,0,0,0,0,0,0,0,0
3334,441.1885986,10.3355,0,0,0,0,0,0,0,0,4955,0,0,0,0,0,0,0,0,0
3335,682.3184814,11.8689,0,0,0,0,0,0,0,0,4921,0,0,0,0,0,0,0,0,0
3336,668.2755737,11.8898,0,0,0,0,0,0,0,0,4629,0,0,0,0,0,0,0,0,0
3337,421.3080139,11.99,0,0,0,0,0,0,0,0,4595,2099,0,3594,0,0,0,0,0,0
3338,469.3121338,8.474965,0,0,0,0,0,0,0,0,4547,0,0,7610,37859,4031,0,0,0,0
3339,645.2544556,11.8059,0,0,0,0,0,0,0,0,4414,0,0,0,0,0,0,0,0,0
3340,205.0579376,11.8898,0,0,0,0,0,0,0,0,4373,0,0,0,0,0,0,0,0,0
3341,631.2493896,10.6689,0,0,0,0,0,0,0,0,4369,0,0,0,0,0,0,0,0,0
3342,668.3094482,11.3474,0,0,0,0,0,0,0,0,4325,0,0,0,0,0,0,0,0,0
3343,500.3431396,10.0236,0,0,0,0,0,0,0,0,4294,0,0,0,0,0,0,0,0,0
3344,645.2434082,11.544,0,0,0,0,0,0,0,0,4213,0,0,0,0,0,0,0,0,0
3345,682.3070068,11.8793,0,0,0,0,0,0,0,0,4199,0,0,0,0,0,0,0,0,0
3346,533.2844238,12.04565,0,0,0,0,0,0,0,0,4171,0,2087,0,0,0,0,0,0,0
3347,455.1882935,11.515,0,0,0,0,0,0,0,0,4164,0,0,0,0,0,0,0,0,0
3348,673.2838745,11.89505,0,0,0,0,0,0,0,0,4152,0,0,4071,0,0,0,0,0,0
3349,376.2459412,10.1364,0,0,0,0,0,0,0,0,4144,0,0,0,0,0,2189,0,0,0
3350,395.2772217,11.9056,0,0,0,0,0,0,0,0,4039,0,0,0,0,0,0,2591,0,0
3351,673.2272339,11.9003,0,0,0,0,0,0,0,0,4012,0,0,0,0,0,0,0,0,0
3352,631.2493896,11.2845,0,0,0,0,0,0,0,0,4011,0,0,0,0,0,0,0,0,0
3353,444.2286072,11.1169,0,0,0,0,0,0,0,0,3925,0,0,0,0,0,0,0,0,0
3354,461.3399455,11.87006667,0,0,0,0,0,0,0,0,3922,0,0,0,2885,0,0,0,0,2301
3355,668.2868652,11.3578,0,0,0,0,0,0,0,0,3881,0,0,0,0,0,0,0,0,0
3356,497.3403931,9.340015,0,0,0,0,0,0,0,0,3880,0,0,0,0,2702,0,0,0,0
3357,429.2142639,10.9831,0,0,0,0,0,0,0,0,3827,0,0,0,0,0,0,0,0,0
3358,469.2080994,11.4207,0,0,0,0,0,0,0,0,3797,0,0,0,0,0,0,0,0,0
3359,475.2980042,11.743,0,0,0,0,0,0,0,0,3762,0,0,0,0,0,0,0,0,0
3360,445.27034,11.30283333,0,0,0,0,0,0,0,0,3716,0,0,0,0,0,0,2092,0,3000
3361,469.2175598,11.9424,0,0,0,0,0,0,0,0,3701,0,0,0,0,0,0,0,0,0
3362,418.2702332,11.1169,0,0,0,0,0,0,0,0,3676,0,0,0,0,0,0,0,0,0
3363,243.1049957,10.6374,0,0,0,0,0,0,0,0,3622,0,0,0,0,0,0,0,0,0
3364,424.3268127,10.80143333,0,0,0,0,0,0,0,0,3599,0,0,0,0,0,0,2747,0,2708
3365,645.2766724,11.8268,0,0,0,0,0,0,0,0,3584,0,0,0,0,0,0,0,0,0
3366,458.3088074,11.27925,0,0,0,0,0,0,0,0,3569,0,0,2595,0,0,0,0,0,0
3367,441.1702576,11.1798,0,0,0,0,0,0,0,0,3555,0,0,0,0,0,0,0,0,0
3368,447.2790527,11.82,0,0,0,0,0,0,0,0,3529,0,0,0,0,0,0,0,0,2112
3369,503.2766113,11.52546,0,0,0,0,0,0,0,0,3518,10390,0,3806,4398,2476,0,0,0,0
3370,455.1976013,10.9726,0,0,0,0,0,0,0,0,3457,0,0,0,0,0,0,0,0,0
3371,475.3479614,11.7579,0,0,0,0,0,0,0,0,3412,0,0,6540,16031,10234,0,0,0,0
3372,682.329895,11.8793,0,0,0,0,0,0,0,0,3376,0,0,0,0,0,0,0,0,0
3373,533.2542114,12.045,0,0,0,0,0,0,0,0,3366,0,0,0,0,0,0,0,0,0
3374,449.2938232,11.4626,0,0,0,0,0,0,0,0,3341,0,0,0,0,0,0,0,0,0
3375,433.2615967,11.6575,0,0,0,0,0,0,0,0,3337,0,0,0,2081,0,0,0,0,0
3376,274.8554382,0.7002,0,0,0,0,0,0,0,0,3330,4096,2782,0,3787,0,2439,0,3371,0
3377,229.1018829,9.7198,0,0,0,0,0,0,0,0,3257,0,0,0,0,0,0,0,0,0
3378,471.3253276,11.3382,0,0,0,0,0,0,0,0,3248,0,0,2218,3170,0,0,0,0,0
3379,213.1241608,5.15537,0,0,0,0,0,0,0,0,3222,2695,0,0,2691,0,0,0,0,0
3380,631.2384033,11.295,0,0,0,0,0,0,0,0,3194,0,0,0,0,0,0,0,0,0
3381,654.322937,12.0509,0,0,0,0,0,0,0,0,3181,0,2015,0,0,0,0,0,0,0
3382,469.2080994,11.3055,0,0,0,0,0,0,0,0,3159,0,0,0,0,0,0,0,0,0
3383,449.3169556,12.05345,0,0,0,0,0,0,0,0,3149,0,0,0,2348,0,0,0,0,0
3384,659.2563477,12.0555,0,0,0,0,0,0,0,0,3135,0,0,0,0,0,0,0,0,0
3385,455.2069092,11.7745,0,0,0,0,0,0,0,0,3118,0,0,0,0,0,0,0,0,0
3386,631.2384033,10.6584,0,0,0,0,0,0,0,0,3114,0,0,0,0,0,0,0,0,0
3387,380.2897949,10.89946667,0,0,0,0,0,0,0,0,3035,0,0,2071,4004,0,0,0,0,0
3388,497.3598633,10.993725,0,0,0,0,0,0,0,0,3035,0,0,7587,18763,3797,0,0,0,0
3389,403.2271881,10.97565,0,0,0,0,0,0,0,0,3030,0,2372,0,0,0,0,2284,0,2301
3390,330.3171082,11.2426,0,0,0,0,0,0,0,0,3021,0,0,0,0,0,0,0,0,0
3391,389.2321625,10.2421,0,0,0,0,0,0,0,0,3020,0,2095,0,0,0,0,0,0,0
3392,443.2355347,11.8793,0,0,0,0,0,0,0,0,2992,0,0,0,0,0,0,0,0,0
3393,395.3162842,11.58585,0,0,0,0,0,0,0,0,2982,0,0,0,0,0,0,2265,0,0
3394,659.2338867,10.8469,0,0,0,0,0,0,0,0,2976,0,0,0,0,0,0,0,0,0
3395,640.3075562,11.544,0,0,0,0,0,0,0,0,2970,0,0,0,0,0,0,0,0,0
3396,640.2965088,11.544,0,0,0,0,0,0,0,0,2959,0,0,0,0,0,0,0,0,0
3397,673.2272339,11.3578,0,0,0,0,0,0,0,0,2932,0,0,0,0,0,0,0,0,0
3398,499.367218,10.1155,0,0,0,0,0,0,0,0,2913,0,0,0,0,0,0,0,0,0
3399,455.1696777,11.7326,0,0,0,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0
3400,659.2451172,10.8469,0,0,0,0,0,0,0,0,2905,0,0,0,0,0,0,0,0,0
3401,631.2603149,11.2845,0,0,0,0,0,0,0,0,2897,0,0,0,0,0,0,0,0,0
3402,631.227417,10.9726,0,0,0,0,0,0,0,0,2896,0,0,0,0,0,0,0,0,0
3403,631.2603149,10.6689,0,0,0,0,0,0,0,0,2875,0,0,0,0,0,0,0,0,0
3404,640.3075562,11.8268,0,0,0,0,0,0,0,0,2869,0,0,0,0,0,0,0,0,0
3405,271.2202148,12.045,0,0,0,0,0,0,0,0,2854,0,0,0,0,0,0,0,0,0
3406,366.273936,10.85783333,0,0,0,0,0,0,0,0,2827,0,2443,2656,0,0,0,0,0,0
3407,327.1593018,11.8164,0,0,0,0,0,0,0,0,2809,0,0,0,0,0,0,0,0,0
3408,341.1703186,12.0555,0,0,0,0,0,0,0,0,2798,0,0,0,0,0,0,0,0,0
3409,406.3052368,11.4416,0,0,0,0,0,0,0,0,2798,0,0,0,0,0,0,0,0,0
3410,483.171875,11.8689,0,0,0,0,0,0,0,0,2787,0,0,0,0,0,0,0,0,0
3411,687.2416382,11.8793,0,0,0,0,0,0,0,0,2743,0,0,0,0,0,0,0,0,0
3412,455.2069092,11.7221,0,0,0,0,0,0,0,0,2719,0,0,0,0,0,0,0,0,0
3413,654.3117676,12.0555,0,0,0,0,0,0,0,0,2711,0,0,0,0,0,0,0,0,0
3414,499.3607279,10.01321667,0,0,0,0,0,0,0,0,2708,0,0,15763,0,8853,0,0,0,0
3415,435.3174438,11.9614,0,0,0,0,0,0,0,0,5393,3158,0,0,0,0,0,0,0,0
3416,443.2171631,11.544,0,0,0,0,0,0,0,0,2662,0,0,0,0,0,0,0,0,0
3417,473.3428243,10.11233333,0,0,0,0,0,0,0,0,2627,0,0,2299,9832,0,0,0,0,0
3418,491.2555237,11.2321,0,0,0,0,0,0,0,0,2620,0,0,0,0,0,0,0,0,0
3419,429.2142639,11.3578,0,0,0,0,0,0,0,0,2611,0,0,0,0,0,0,0,0,0
3420,395.2772217,11.5754,0,0,0,0,0,0,0,0,2599,0,0,0,0,0,0,0,0,0
3421,469.2931824,11.7221,0,0,0,0,0,0,0,0,2595,0,0,0,0,0,0,0,0,0
3422,444.3022156,11.1693,0,0,0,0,0,0,0,0,2586,0,0,0,0,0,0,0,0,0
3423,499.3574829,9.439575,0,0,0,0,0,0,0,0,2565,0,0,0,9798,0,0,0,0,0
3424,475.3503418,11.81465,0,0,0,0,0,0,0,0,2563,0,0,0,2047,0,0,0,0,0
3425,668.3207397,11.3474,0,0,0,0,0,0,0,0,2562,0,0,0,0,0,0,0,0,0
3426,445.2687988,11.3893,0,0,0,0,0,0,0,0,2547,0,0,0,0,0,0,0,0,0
3427,455.2069092,11.743,0,0,0,0,0,0,0,0,2531,0,0,0,0,0,0,0,0,0
3428,273.1502075,6.79993,0,0,0,0,0,0,0,0,2518,0,0,0,0,0,0,0,0,0
3429,313.1445465,11.874,0,0,0,0,0,0,0,0,2518,0,0,0,0,0,0,3295,0,0
3430,499.367218,10.1469,0,0,0,0,0,0,0,0,2491,0,0,0,0,0,0,0,0,0
3431,417.297699,10.78096667,0,0,0,0,0,0,0,0,2489,0,3002,0,0,0,0,0,0,2231
3432,668.3320313,11.8898,0,0,0,0,0,0,0,0,2487,0,0,2809,0,0,0,0,0,0
3433,682.2956543,11.8898,0,0,0,0,0,0,0,0,2477,0,0,0,0,0,0,0,0,0
3434,640.2965088,11.8164,0,0,0,0,0,0,0,0,2458,0,0,0,0,0,0,0,0,0
3435,673.2838745,11.3474,0,0,0,0,0,0,0,0,2457,0,0,0,0,0,0,0,0,0
3436,239.1263275,6.796863333,0,0,0,0,0,0,0,0,2450,0,2620,0,0,0,5850,0,0,0
3437,423.3113708,12.0264,0,0,0,0,0,0,0,0,2450,0,0,0,0,0,0,0,0,0
3438,433.3297729,11.6488,0,0,0,0,0,0,0,0,2449,0,0,0,0,0,0,0,0,0
3439,395.3206177,11.93015,0,0,0,0,0,0,0,0,2445,0,0,0,0,0,0,0,0,2640
3440,504.2563171,11.5254,0,0,0,0,0,0,0,0,2431,0,0,0,0,0,0,0,0,0
3441,645.2434082,11.8059,0,0,0,0,0,0,0,0,2427,0,0,0,0,0,0,0,0,0
3442,524.3407593,11.7046,0,0,0,0,0,0,0,0,2424,0,0,0,2376,0,0,0,0,0
3443,500.3236084,11.4521,0,0,0,0,0,0,0,0,2419,0,0,0,0,0,0,0,0,0
3444,393.2837219,11.63395,0,0,0,0,0,0,0,0,2395,0,2115,0,0,0,0,0,0,0
3445,435.3311157,11.96203333,0,0,0,0,0,0,0,0,2392,0,0,0,5171,0,0,2025,0,0
3446,381.2750244,11.78218,0,0,0,0,0,0,0,0,2377,0,0,3532,0,2122,0,4594,0,13509
3447,645.2877197,11.5545,0,0,0,0,0,0,0,0,2357,0,0,0,0,0,0,0,0,0
3448,445.2687988,11.4207,0,0,0,0,0,0,0,0,2339,0,0,0,0,0,0,0,0,0
3449,445.3056641,11.6697,0,0,0,0,0,0,0,0,2329,0,0,0,0,0,0,0,0,0
3450,455.1976013,10.8679,0,0,0,0,0,0,0,0,2329,0,0,0,0,0,0,0,0,0
3451,368.2872314,11.3369,0,0,0,0,0,0,0,0,2320,0,0,0,0,0,0,0,0,0
3452,395.3206177,11.565,0,0,0,0,0,0,0,0,2312,0,0,0,0,0,0,0,0,0
3453,409.2964071,11.9848,0,0,0,0,0,0,0,0,2310,0,5013,2983,0,0,0,0,0,0
3454,687.2416382,11.9003,0,0,0,0,0,0,0,0,2307,0,0,0,0,0,0,0,0,0
3455,453.2718811,11.1483,0,0,0,0,0,0,0,0,2302,0,0,0,0,0,0,0,0,0
3456,640.3186035,11.544,0,0,0,0,0,0,0,0,2283,0,0,0,0,0,0,0,0,0
3457,524.350769,11.7046,0,0,0,0,0,0,0,0,2265,0,0,0,3667,0,0,0,0,0
3458,327.1593018,11.5254,0,0,0,0,0,0,0,0,2259,0,0,0,0,0,0,0,0,0
3459,654.3005981,11.3683,0,0,0,0,0,0,0,0,2243,0,0,0,0,0,0,0,0,0
3460,455.1696777,11.764,0,0,0,0,0,0,0,0,2240,0,0,0,0,0,0,0,0,0
3461,631.2713013,10.9831,0,0,0,0,0,0,0,0,2233,0,0,0,0,0,0,0,0,0
3462,687.2988892,11.8898,0,0,0,0,0,0,0,0,2230,0,0,0,0,0,0,0,0,0
3463,481.3058675,11.43003333,0,0,0,0,0,0,0,0,2213,0,3270,0,2077,0,0,0,0,0
3464,433.3297729,11.5859,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0
3465,640.3186035,11.8059,0,0,0,0,0,0,0,0,2193,0,0,0,0,0,0,0,0,0
3466,654.3341064,12.0555,0,0,0,0,0,0,0,0,2174,0,0,0,0,0,0,0,0,0
3467,499.3282166,10.1259,0,0,0,0,0,0,0,0,2171,0,0,0,0,0,0,0,0,0
3468,181.1578217,5.272265,0,0,0,0,0,0,0,0,2170,0,2032,0,0,0,0,0,0,0
3469,422.3240356,11.87935,0,0,0,0,0,0,0,0,2156,0,0,2413,0,0,0,0,0,0
3470,645.2544556,11.1169,0,0,0,0,0,0,0,0,2155,0,0,0,0,0,0,0,0,0
3471,352.2727051,10.7736,0,0,0,0,0,0,0,0,2145,0,0,0,0,0,0,0,0,0
3472,330.2913208,11.5868,0,0,0,0,0,0,0,0,2139,0,3024,0,0,0,0,0,0,0
3473,499.367218,10.1678,0,0,0,0,0,0,0,0,2138,0,0,0,0,0,0,0,0,0
3474,426.3433228,11.274,0,0,0,0,0,0,0,0,2134,0,0,0,0,0,0,0,0,0
3475,460.3060913,11.6907,0,0,0,0,0,0,0,0,2133,0,0,0,0,0,0,0,0,0
3476,659.3011475,12.0555,0,0,0,0,0,0,0,0,2133,0,0,0,0,0,0,0,0,0
3477,241.1556091,6.978,0,0,0,0,0,0,0,0,2120,0,0,0,0,0,0,0,0,0
3478,409.3023071,11.6173,0,0,0,0,0,0,0,0,2107,0,0,0,0,0,0,0,0,0
3479,409.2978821,11.9641,0,0,0,0,0,0,0,0,2105,0,4238,0,0,0,0,0,0,0
3480,474.3420868,11.64705,0,0,0,0,0,0,0,0,2104,0,0,0,2378,0,0,0,0,0
3481,395.2772217,11.5964,0,0,0,0,0,0,0,0,2103,0,0,0,0,0,0,0,0,0
3482,631.2493896,11.4312,0,0,0,0,0,0,0,0,2094,0,0,0,0,0,0,0,0,0
3483,327.1593018,11.5859,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,0,0,0,0
3484,432.299057,11.1071,0,0,0,0,0,0,0,0,2088,0,2324,0,0,0,0,0,0,0
3485,617.2352295,10.4089,0,0,0,0,0,0,0,0,2080,0,0,0,0,0,0,0,0,0
3486,195.1726532,5.76712,0,0,0,0,0,0,0,0,2072,0,0,0,0,0,0,0,0,0
3487,499.3282166,10.1574,0,0,0,0,0,0,0,0,2071,0,0,0,0,0,0,0,0,0
3488,239.1398315,6.905466667,0,0,0,0,0,0,0,0,2066,0,2278,0,2725,0,0,0,0,0
3489,344.2895813,11.6697,0,0,0,0,0,0,0,0,2066,0,0,0,0,0,0,0,0,0
3490,673.2498779,11.6488,0,0,0,0,0,0,0,0,2061,0,0,0,0,0,0,0,0,0
3491,631.2493896,11.4102,0,0,0,0,0,0,0,0,2059,0,0,0,0,0,0,0,0,0
3492,668.2755737,11.8373,0,0,0,0,0,0,0,0,2057,0,0,0,0,0,0,0,0,0
3493,473.3538971,10.1474,0,0,0,0,0,0,0,0,2054,0,0,0,2298,0,0,0,0,0
3494,445.2642059,11.12765,0,0,0,0,0,0,0,0,2044,0,0,0,2567,0,0,0,0,0
3495,445.2687988,11.274,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,0,0,0,0
3496,437.1818848,8.61377,0,0,0,0,0,0,0,0,2043,0,0,0,0,0,0,0,0,0
3497,445.3194885,11.38575,0,0,0,0,0,0,0,0,2034,2781,0,0,0,0,0,0,0,0
3498,197.1044159,4.850355,0,0,0,0,0,0,0,0,2032,2211,0,0,0,0,0,0,0,0
3499,659.2227173,11.3788,0,0,0,0,0,0,0,0,2032,0,0,0,0,0,0,0,0,0
3500,202.1120148,7.91653,0,0,0,0,0,0,0,0,2029,0,0,0,0,0,0,0,0,0
3501,376.2374878,10.36785,0,0,0,0,0,0,0,0,2029,0,2020,0,0,0,0,0,0,0
3502,626.2910156,10.9831,0,0,0,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,0
3503,631.2384033,11.0645,0,0,0,0,0,0,0,0,2011,0,0,0,0,0,0,0,0,0
3504,673.2612305,11.6488,0,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,0
3505,202.1182098,3.65032,0,0,0,0,0,0,0,0,0,24710,0,0,0,0,0,0,0,0
3506,202.1182098,3.65032,0,0,0,0,0,0,0,0,0,6303,0,0,0,0,0,0,0,0
3507,506.2972107,11.9279,0,0,0,0,0,0,0,0,0,6195,0,0,0,0,0,0,0,0
3508,475.2567749,10.81976667,0,0,0,0,0,0,0,0,0,5008,4990,0,2715,0,0,0,0,0
3509,422.304303,11.87546,0,0,0,0,0,0,0,0,0,4800,3235,5626,9070,0,0,0,0,3303
3510,538.3770142,11.9384,0,0,0,0,0,0,0,0,0,4290,0,0,0,0,0,0,0,0
3511,536.3633423,11.55,0,0,0,0,0,0,0,0,0,4191,0,0,0,0,0,0,0,0
3512,656.8152466,0.6566266,0,0,0,0,0,0,0,0,0,3913,0,2520,0,2529,0,2631,0,2006
