row ID,row m/z,row retention time,116APW.raw filtered Peak height,116MTBE.raw filtered Peak height,116TA.raw filtered Peak height,Auvaursi_pipe-APW.raw filtered Peak height,Auvaursi_pipe-MTBE.raw filtered Peak height,Auvaursi_pipe-TA.raw filtered Peak height,Csericea_pipe-APW.raw filtered Peak height,Csericea_pipe-MTBE.raw filtered Peak height,Csericea_pipe-TA.raw filtered Peak height,Nattenuata_pipe-APW.raw filtered Peak height,Nattenuata_pipe-MTBE.raw filtered Peak height,Nattenuata_pipe-TA.raw filtered Peak height,Nquadrivalvis_pipe-APW.raw filtered Peak height,Nquadrivalvis_pipe-MTBE.raw filtered Peak height,Nquadrivalvis_pipe-TA.raw filtered Peak height,Nrustica_pipe-APW.raw filtered Peak height,Nrustica_pipe-MTBE.raw filtered Peak height,Nrustica_pipe-TA.raw filtered Peak height,Ntabacum_pipe-APW.raw filtered Peak height,Ntabacum_pipe-MTBE.raw filtered Peak height,Ntabacum_pipe-TA.raw filtered Peak height,Rglabra_pipe-APW.raw filtered Peak height,Rglabra_pipe-MTBE.raw filtered Peak height,Rglabra_pipe-TA.raw filtered Peak height,Tbrevifolia_pipe-APW.raw filtered Peak height,Tbrevifolia_pipe-MTBE.raw filtered Peak height,Tbrevifolia_pipe-TA.raw filtered Peak height,Blank_pipe-APW.raw filtered Peak height,Blank_pipe-MTBE.raw filtered Peak height,Blank_pipe-TA.raw filtered Peak height
1497,795.3482056,9.92386,0,0,0,0,26452,0,0,0,0,0,32874,0,0,0,0,0,23787,0,0,0,0,0,0,0,0,0,0,0,11725,0
1498,643.2724609,4.075875,0,0,0,0,26449,0,0,27400,0,0,31648,0,0,0,0,0,0,0,0,0,0,0,27641,0,0,25200,0,0,36786,0
1499,223.1840973,9.8138575,0,0,0,0,24194,0,0,22413,0,0,0,0,0,0,0,0,0,0,0,0,0,18168,35073,0,0,0,0,0,0,0
1500,437.1813324,10.90875,0,0,0,0,23010,10250,0,0,12660,0,15685,0,0,0,0,0,11111,10158,0,0,0,0,15942,0,0,0,0,12130,17242,12418
1501,223.1840973,10.04573333,0,0,0,0,20322,0,0,18483,0,0,0,0,0,0,0,0,0,0,0,0,0,15586,0,0,0,0,0,0,0,0
1502,251.1989746,12.05483333,0,0,0,0,20007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34920,35828,0,0,0,0
1503,378.0239563,0.929175,0,0,0,0,19799,0,0,23675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,201.1035192,8.036287647,0,0,0,0,18772,0,0,0,0,107125,43216,16047,64188,171667,22944,221167,164575,18562,26302,126956,10019,23422,0,0,65004,97705,10277,0,0,0
1505,277.1402588,9.507215,0,0,0,0,18589,0,0,0,0,0,19340,0,0,0,0,0,16845,0,0,0,0,0,0,0,0,0,0,0,14465,0
1506,489.2129745,9.92926,0,0,0,0,18419,0,0,0,0,0,12823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,227.041626,1.03155,0,0,0,0,18058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,795.3236084,9.92905,0,0,0,0,17733,0,0,0,0,0,18347,0,0,0,0,0,12561,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,209.1626434,8.781365,0,0,0,0,17479,0,0,21729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,229.1710663,6.289858,0,0,0,0,17283,18225,20852,0,0,14130,0,0,0,21061,0,32959,0,21866,14042,0,0,0,0,0,28707,0,16189,0,0,0
1511,288.2922058,9.740556667,0,0,0,0,17221,0,0,0,0,0,0,0,0,0,0,0,10078,0,0,0,0,0,0,0,0,0,0,12973,0,0
1512,404.2120361,9.925556667,0,0,0,0,17069,0,0,0,0,0,24978,0,0,0,0,0,15264,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,229.1315994,6.3606475,0,0,0,0,16610,0,0,0,0,18834,0,67289,0,128469,0,146408,10599,0,0,0,0,0,42114,0,102143,14044,60814,0,0,0
1514,191.1467285,10.780825,0,0,0,0,16323,0,0,17948,0,0,0,0,0,43711,0,0,14648,0,0,27416,0,65031,382889,0,0,24089,0,0,0,0
1515,189.1303406,10.79915,0,0,0,0,16181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197714,0,0,0,0,0,0,0
1516,181.0659027,8.427364,0,0,0,0,16034,0,15846,23258,0,0,0,0,0,0,0,0,0,0,0,0,0,12511,16737,0,0,0,0,0,0,0
1517,643.2945557,4.077621667,0,0,0,0,15932,0,0,18770,0,0,23901,0,0,0,0,0,0,0,0,0,0,0,21008,0,0,16578,0,0,20924,0
1518,204.0678406,0.992033,0,0,0,0,14833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,181.1363983,6.736816667,0,0,0,0,14657,0,0,15698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12158,0,0,0,0,0,0
1520,195.1506195,7.87469,0,0,0,0,14467,0,0,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,39165,42765,0,0,0,0,0,0,0
1521,277.1366272,10.7535,0,0,0,0,14444,0,0,0,0,67050,22929,0,31417,70008,0,121215,87692,0,15205,101749,0,18917,33073,0,28193,51701,0,0,0,0
1522,288.2922058,9.49228,0,0,0,0,14329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,229.1710663,6.22041,0,0,0,0,14276,19047,17853,0,0,0,0,0,0,0,0,0,0,12526,0,0,0,0,0,26646,0,0,10602,0,0,0
1524,406.1538696,9.92402,0,0,0,0,14135,0,0,0,0,0,13619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,192.1614753,0.993376333,0,0,0,0,13974,0,13595,0,0,17234,12515,0,15918,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,25633,11357,0
1526,311.2067017,9.39499,0,0,0,0,13907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46046,42237,28736,16846,0,0,0,0,0
1527,181.1363983,6.835547143,0,0,0,0,13862,12374,10562,0,0,0,0,0,0,0,0,0,0,12195,0,0,0,45898,52939,14788,0,0,0,0,0,0
1528,685.2880859,4.536633333,0,0,0,0,13862,0,0,14640,0,0,18507,0,0,0,0,0,0,0,0,0,0,0,15458,0,0,13269,0,0,20505,0
1529,235.1904144,11.89,0,0,0,0,13847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,183.0921173,4.098392,0,0,0,0,13617,0,0,0,0,0,0,0,0,0,0,0,22240,0,0,24567,0,0,22521,0,0,13342,0,0,0,0
1531,231.1843262,6.43593,0,0,0,0,13402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15774,17094,0,0,0,0,0,0,0
1532,235.2071457,9.397105,0,0,0,0,12988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160962,135178,26417,0,0,0,0,0,0
1533,163.0752106,7.10181,0,0,0,0,12891,0,0,18097,0,0,0,0,0,0,0,0,0,0,0,0,0,10090,0,0,0,0,0,0,0,0
1534,261.1228714,6.810775,0,0,0,0,12852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19542,13847,0,0,0,0
1535,388.1995544,9.92402,0,0,0,0,12651,0,0,0,0,0,13918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,289.1533737,4.87258,0,0,0,0,12575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,353.204895,8.490235,0,0,0,0,12365,0,10145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,223.1253967,8.329603333,0,0,0,0,12252,0,0,13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19631,0,0,0,0,0,0,0
1539,231.1843262,6.650116667,0,0,0,0,12144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14246,16947,0,0,0,0,0,0,0
1540,489.2443848,9.94033,0,0,0,0,12115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,685.2994995,4.537985,0,0,0,0,11989,0,0,13443,0,0,16661,0,0,0,0,0,0,0,0,0,0,0,12557,0,0,12701,0,0,17124,0
1542,169.0772705,3.629328571,0,0,0,0,11987,0,0,0,0,0,0,0,0,65584,0,0,38425,0,0,31767,0,16941,36641,0,0,25117,0,0,0,0
1543,795.3605347,9.92905,0,0,0,0,11876,0,0,0,0,0,15302,0,0,0,0,0,13007,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,271.1020508,10.116,0,0,0,0,11805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,177.0589294,5.92528,0,0,0,0,11770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,311.2001648,9.34734,0,0,0,0,11649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34932,0,36328,36077,0,0,0,0
1547,195.1506195,7.55014,0,0,0,0,11635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38944,40641,0,0,0,0,0,0,0
1548,209.1601715,8.870615,0,0,0,0,11555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29995,0,0,0,0,0,0,0,0
1549,346.1281433,9.92402,0,0,0,0,11552,0,0,0,0,0,10242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,347.3067017,10.81126667,0,0,0,0,11547,0,10610,0,0,0,0,0,0,0,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,217.184138,11.87196667,0,0,0,0,11526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17473,12050,0,0,0,0
1552,209.1622772,9.150936667,0,0,0,0,11521,0,0,12734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20371,0,0,0,0,0,0,0
1553,153.1039124,5.10118,0,0,0,0,11457,10531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19464,18794,11166,0,0,0,0,0,0
1554,277.2165527,10.4408,0,0,0,0,11391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,205.1355438,8.64572,0,0,0,0,11303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,201.104248,6.203092,0,0,0,0,11192,0,0,0,0,0,0,0,0,0,0,11042,0,0,0,10436,0,21320,28751,0,0,0,0,0,0,0
1557,227.1550865,6.8264425,0,0,0,0,11159,0,0,0,0,0,0,0,0,11121,0,0,0,0,0,0,0,18362,19208,0,0,0,0,0,0,0
1558,215.1774292,11.85578,0,0,0,0,11129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38117,35902,0,14241,11032,0,0,0,0
1559,209.1675568,8.099147778,0,0,0,0,11040,0,0,0,0,0,11031,0,0,31802,0,13140,43796,0,0,20195,0,0,12320,0,15633,70193,0,0,0,0
1560,191.1467285,10.52397143,0,0,0,0,10995,0,0,10821,0,0,0,0,0,32377,0,0,0,0,0,20283,0,65242,309619,0,0,16299,0,0,0,0
1561,235.0836792,5.799243333,0,0,0,0,10952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34425,0,0,0,0,0,0,0
1562,133.0656281,6.38001,0,0,0,0,10879,0,0,0,0,0,12286,0,0,0,0,0,10118,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,369.1735229,9.92987,0,0,0,0,10743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1564,245.1499634,4.496426667,0,0,0,0,10634,14187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10893
1565,297.2471924,10.8471,0,0,0,0,10445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,235.1906776,11.76895,0,0,0,0,10370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32067,30455,0,0,0,0,0,0,0
1567,193.1738281,5.58928,0,0,0,0,10295,0,14528,0,0,0,0,0,0,10116,0,0,0,11939,0,0,0,0,0,0,10797,0,0,0,0,0
1568,327.2513733,11.25976667,0,0,0,0,10295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18690,17286,0,0,0,0,0,0,0
1569,191.0743103,0.992033,0,0,0,0,10264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,227.1547577,5.98129,0,0,0,0,10260,0,0,0,0,10616,0,0,0,13942,0,12595,0,13970,0,0,0,0,0,0,0,0,0,0,0,0
1571,249.1070862,6.474416667,0,0,0,0,10248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56080,101635,0,0,0,0,0,0,0
1572,665.2676392,4.083912,0,0,0,0,10242,0,0,10615,0,0,12434,0,0,0,0,0,0,0,0,0,0,0,10872,0,0,0,0,0,15203,0
1573,665.2564087,4.0778,0,0,0,0,10196,0,0,0,0,0,12063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15168,0
1574,147.092671,0.993740429,0,0,0,0,10193,0,0,0,0,0,0,0,0,55970,0,0,22993,0,0,18343,0,0,17439,0,0,11916,0,0,0,0
1575,579.3874817,11.76883333,0,0,0,0,10189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26594,33211,0,0,0,0,0,0,0
1576,295.1062012,0.992033,0,0,0,0,10121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,643.2613525,4.07508,0,0,0,0,10090,0,0,0,0,0,11667,0,0,0,0,0,0,0,0,0,0,0,10529,0,0,0,0,0,12617,0
1578,191.0743103,8.078036667,0,0,0,0,10070,0,11589,19979,0,0,0,0,0,0,0,0,0,0,0,0,0,104262,133295,13535,0,0,0,0,0,0
1579,223.171051,9.913375,0,0,0,0,10039,0,0,11166,0,0,0,0,0,0,0,0,0,0,0,0,0,10135,13499,0,0,0,0,0,0,0
1580,235.2082621,11.77416667,0,0,0,0,10007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204725,194665,0,0,0,0,0,0,0
1581,204.0678406,1.18853,0,0,0,0,0,82520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,384.9200541,0.695261111,0,0,0,0,0,81799,0,0,34396,0,0,68821,0,0,40882,0,0,0,0,0,43545,0,0,51830,0,0,33211,0,0,155853
1583,356.922699,0.688271429,0,0,0,0,0,45271,0,0,19788,0,0,36927,0,0,22900,0,0,0,0,0,0,0,0,28457,0,0,20866,0,0,75466
1584,270.9714915,0.8157555,0,0,0,0,0,43551,0,0,10345,0,0,17846,0,0,18085,0,0,16141,0,0,15480,0,0,0,0,0,0,0,0,0
1585,245.1208714,4.454345714,0,0,0,0,0,35294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15309,0,13264
1586,436.8518982,0.761417,0,0,0,0,0,32921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,219.1841779,12.05385714,0,0,0,0,0,27113,23761,0,0,219155,0,24995,0,64761,0,0,0,0,0,0,0,0,212334,0,0,21740,0,0,0,0
1588,536.8282471,0.7719,0,0,0,0,0,25105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,166.9584686,0.75742,0,0,0,0,0,24366,0,0,0,0,0,16006,0,0,13541,0,0,11099,0,0,10159,0,0,0,0,0,10623,0,0,0
1590,234.9360962,0.70905,0,0,0,0,0,22609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,368.9470825,0.8138,0,0,0,0,0,21781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,342.2651978,6.2249,0,0,0,0,0,21393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,161.9789124,0.76407925,0,0,0,0,0,21371,0,0,10244,0,0,14220,0,0,14735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,338.8818665,0.767217,0,0,0,0,0,21010,0,0,0,0,0,0,0,0,0,0,0,11589,0,0,0,0,0,0,0,0,0,0,0,0
1595,313.188541,12.05396667,0,0,0,0,0,20336,0,0,19669,10192,0,17998,0,0,0,0,0,0,0,0,0,0,0,17492,0,0,18583,21278,22793,29493
1596,313.0761108,0.950025,0,0,0,0,0,20225,0,0,20524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,337.1083069,10.9705,0,0,0,0,0,20033,0,0,18645,0,0,13481,11466,0,13973,0,0,14546,11898,0,15533,0,0,17809,0,0,13360,18798,17435,25264
1598,180.9778137,0.8138,0,0,0,0,0,19773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,445.083252,1.06283,0,0,0,0,0,18868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,261.0133667,0.8310402,0,0,0,0,0,18578,0,0,0,0,0,0,0,0,0,0,0,12654,0,0,0,0,0,12535,0,0,0,12568,0,12808
1601,536.8181152,0.7719,0,0,0,0,0,18238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,534.8477173,0.7719,0,0,0,0,0,17706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,325.006691,0.82593975,0,0,0,0,0,16540,0,0,12620,0,0,0,0,0,24658,0,0,11616,0,0,32976,0,0,0,0,0,0,10460,0,14958
1604,185.9620514,0.6813695,0,0,0,0,0,15979,0,0,0,0,0,14872,0,0,10633,0,0,17765,0,0,10850,0,0,0,0,0,0,0,0,15408
1605,536.8383179,0.7719,0,0,0,0,0,15510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,337.0922852,3.32643,0,0,0,0,0,15244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,301.0277557,0.8321125,0,0,0,0,0,14968,0,0,14260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15321,0,0,0,0,0,0
1608,318.9034119,0.7719,0,0,0,0,0,14943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,120.952446,0.75095,0,0,0,0,0,14562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,174.96715,0.698704857,0,0,0,0,0,14224,0,0,0,0,0,15473,0,0,0,0,0,0,0,0,11779,0,0,0,0,0,0,11180,0,22213
1611,145.0514221,0.9604915,0,0,0,0,0,14214,0,0,11199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,233.0164566,0.8244625,0,0,0,0,0,14190,0,0,0,0,0,0,0,0,13784,0,0,0,0,0,17444,0,0,0,0,0,0,0,0,46534
1613,707.2644653,4.722147143,0,0,0,0,0,13908,16572,12288,16347,25804,15850,13718,0,0,0,0,0,0,0,0,0,11675,0,12304,13950,0,15281,44041,27391,33171
1614,285.2614441,10.51808333,0,0,0,0,0,13895,0,0,14341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11121,0,0,0,13377,12196,18099
1615,205.0980377,3.04362,0,0,0,0,0,13872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,534.8156738,0.7718335,0,0,0,0,0,13772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,205.0980377,2.47223,0,0,0,0,0,13771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,241.2064362,6.2249,0,0,0,0,0,13674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,204.0564499,1.9905325,0,0,0,0,0,13128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,323.0220744,1.094626667,0,0,0,0,0,13012,0,0,0,0,0,0,0,0,0,0,0,70101,0,0,0,0,0,15921,0,0,0,0,0,0
1621,438.8522644,0.761417,0,0,0,0,0,12737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,323.0246887,1.01532,0,0,0,0,0,12720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14660,0,0,12188,0,0,18032
1623,285.2614441,10.28921667,0,0,0,0,0,12249,0,0,12595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10497,0,0,10404,10322,0,14173
1624,293.0999756,3.97352,0,0,0,0,0,11970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,316.8954163,0.77185,0,0,0,0,0,11828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,335.0437317,1.0733,0,0,0,0,0,11755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,167.1143723,5.5022325,0,0,0,0,0,11650,0,0,0,0,0,11113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,323.0246887,0.934275,0,0,0,0,0,11372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12130,0,0,0,0,0,0
1629,367.0713501,0.9814,0,0,0,0,0,11284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,324.0139465,1.068625,0,0,0,0,0,11095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20439
1631,220.9269562,0.7719,0,0,0,0,0,11058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,211.1432953,3.49403,0,0,0,0,0,10425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,261.0133667,1.079838,0,0,0,0,0,10323,0,0,0,0,0,13589,0,0,13794,0,0,10031,0,0,18826,0,0,0,0,0,0,0,0,0
1634,346.2926178,10.4394,0,0,0,0,0,10310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10264,0,0,0,11638,11417,0
1635,416.8770142,0.782367,0,0,0,0,0,10305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,420.9868469,0.824267,0,0,0,0,0,10206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,196.9689789,0.8138,0,0,0,0,0,10166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,153.1039124,4.645655,0,0,0,0,0,10151,0,0,0,0,0,0,0,0,0,0,0,10526,0,0,0,15665,14779,0,0,0,0,0,0,0
1639,211.1432953,4.66095,0,0,0,0,0,10088,0,0,0,0,0,15133,0,0,0,11592,0,0,0,0,0,0,0,12100,0,0,0,0,0,0
1640,200.9742889,0.662467,0,0,0,0,0,10051,0,0,0,0,0,0,0,0,0,0,0,10990,0,0,0,0,0,0,0,0,0,0,0,0
1641,197.1303279,3.670458333,0,0,0,0,0,10027,0,0,0,0,0,20226,0,0,11549,0,0,33047,0,0,0,29089,0,15693,0,0,0,0,0,0
1642,384.9228271,0.6299032,0,0,0,0,0,0,25006,0,0,26647,0,0,0,0,0,0,0,22405,0,0,0,0,0,0,21661,0,0,71317,0,0
1643,356.9237289,0.63350425,0,0,0,0,0,0,14888,0,0,18369,0,0,13814,0,0,11713,0,0,14342,0,26635,0,0,0,15110,0,0,50171,0,0
1644,277.1802063,10.37225,0,0,0,0,0,0,31793,137464,42509,0,10457,0,0,37962,21772,0,0,0,0,36621,21961,25010,123401,58295,0,0,0,34771,19084,33053
1645,707.2876587,4.72046,0,0,0,0,0,0,12823,10267,13211,19394,12774,11048,0,0,0,0,0,0,0,0,0,10540,0,10695,12050,0,11586,29870,16479,19502
1646,282.063385,0.646367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26720,0,0
1647,174.149353,1.00333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17097,0,0
1648,707.2528687,4.71988,0,0,0,0,0,0,0,0,0,10448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15650,10814,11745
1649,212.1187134,4.26585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15242,0,0
1650,665.2789307,4.332863333,0,0,0,0,0,0,0,0,0,12621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15118,0,15474
1651,665.2451172,4.329366667,0,0,0,0,0,0,0,0,0,10596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14806,0,16986
1652,323.0220744,0.887388667,0,0,0,0,0,0,10967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10132,0,0,0,12959,0,0
1653,376.2663472,10.97523333,0,0,0,0,0,0,0,0,0,0,0,0,12989,0,0,0,0,0,10504,0,0,0,0,0,0,0,0,12952,0,0
1654,271.0966492,11.304925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20147,0,0,0,13211,0,20587,0,0,0,0,0,12571,0,0
1655,277.1804657,10.27255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10939,0,0
1656,693.2529297,4.97662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10726,0,0
1657,270.9439392,0.635883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10714,0,0
1658,282.063385,0.7252085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,0,11605
1659,176.9659882,0.646367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10433,0,0
1660,707.276062,4.84042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10369,0,0
1661,707.2644653,4.54695,0,0,0,0,0,0,0,0,0,0,11367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19530,0
1662,245.1276398,4.397045,0,0,0,0,0,0,0,0,0,0,25397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18049,0
1663,279.1944987,8.010683333,0,0,0,0,0,0,0,0,0,0,13763,0,0,0,0,0,11866,0,0,0,0,0,0,0,0,0,0,0,16474,0
1664,217.0994492,1.01301,0,0,0,0,0,0,0,0,0,0,11684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13914,0
1665,707.2876587,4.51808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13129,0
1666,161.09589,6.3757125,0,0,0,0,0,0,0,0,0,0,36168,0,0,0,0,0,32426,0,0,0,0,0,0,0,0,0,0,0,11851,0
